code,term
13566111000001109,Salbutamol 100micrograms/dose dry powder inhalation cartridge (VMP)
13566211000001103,Salbutamol 100micrograms/dose dry powder inhalation cartridge with device (VMP)
35936611000001107,Salbutamol 200microgram inhalation powder blisters (VMP)
35936711000001103,Salbutamol 200microgram inhalation powder blisters with device (VMP)
35936811000001106,Salbutamol 400microgram inhalation powder blisters (VMP)
35936911000001101,Salbutamol 400microgram inhalation powder blisters with device (VMP)
35937211000001107,Salbutamol 95micrograms/dose dry powder inhaler (VMP)
39113311000001107,Salbutamol 200micrograms/dose dry powder inhaler (VMP)
39709711000001100,Salbutamol 200microgram inhalation powder capsules (VMP)
39709811000001108,Salbutamol 400microgram inhalation powder capsules (VMP)
9207411000001106,Salbutamol 100micrograms/dose dry powder inhaler (VMP)
